"","phenotype","mean","sd","Test.Model","True.Model","MAF","Power","ES","R2","ES_AB","ES_BB","N_total_at_Alpha_5e-08"
"812","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.12,0.8,0.65,0.0565547510482544,0.65,1.3,680.23130131091
"813","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.13,0.8,0.65,0.0605714237079316,0.65,1.3,633.783277952107
"814","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.14,0.8,0.65,0.0644809850966841,0.65,1.3,594.129429509721
"815","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.15,0.8,0.65,0.0682834352145118,0.65,1.3,559.916273761054
"816","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.16,0.8,0.65,0.0719787740614147,0.65,1.3,530.128935971982
"817","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.17,0.8,0.65,0.075567001637393,0.65,1.3,503.99157181428
"818","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.18,0.8,0.65,0.0790481179424466,0.65,1.3,480.900983567011
"819","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.19,0.8,0.65,0.0824221229765754,0.65,1.3,460.381200573059
"820","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.2,0.8,0.65,0.0856890167397795,0.65,1.3,442.051686540502
"821","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.21,0.8,0.65,0.0888487992320589,0.65,1.3,425.604631490344
"822","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.22,0.8,0.65,0.0919014704534135,0.65,1.3,410.788437868466
"823","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.23,0.8,0.65,0.0948470304038434,0.65,1.3,397.395515733634
"824","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.24,0.8,0.65,0.0976854790833486,0.65,1.3,385.253130305446
"825","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.25,0.8,0.65,0.100416816491929,0.65,1.3,374.216447315007
"826","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.26,0.8,0.65,0.103041042629585,0.65,1.3,364.163184552973
"827","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.27,0.8,0.65,0.105558157496316,0.65,1.3,354.989453311352
"828","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.28,0.8,0.65,0.107968161092122,0.65,1.3,346.606492372312
"829","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.29,0.8,0.65,0.110271053417004,0.65,1.3,338.938079237492
"830","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.3,0.8,0.65,0.112466834470961,0.65,1.3,331.918460721507
"831","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.31,0.8,0.65,0.114555504253993,0.65,1.3,325.490685791994
"832","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.32,0.8,0.65,0.1165370627661,0.65,1.3,319.605252836036
"833","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.33,0.8,0.65,0.118411510007283,0.65,1.3,314.219004842294
"834","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.34,0.8,0.65,0.120178845977541,0.65,1.3,309.29422165963
"835","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.35,0.8,0.65,0.121839070676874,0.65,1.3,304.797870137637
"836","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.36,0.8,0.65,0.123392184105282,0.65,1.3,300.700981691147
"837","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.37,0.8,0.65,0.124838186262766,0.65,1.3,296.978133446081
"838","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.38,0.8,0.65,0.126177077149325,0.65,1.3,293.6070141769
"839","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.39,0.8,0.65,0.12740885676496,0.65,1.3,290.568060137177
"840","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.4,0.8,0.65,0.128533525109669,0.65,1.3,287.844148906386
"841","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.41,0.8,0.65,0.129551082183454,0.65,1.3,285.420341740207
"842","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.42,0.8,0.65,0.130461527986314,0.65,1.3,283.283666776451
"843","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.43,0.8,0.65,0.13126486251825,0.65,1.3,281.422936931373
"844","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.44,0.8,0.65,0.13196108577926,0.65,1.3,279.828597509895
"845","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.45,0.8,0.65,0.132550197769346,0.65,1.3,278.49259951505
"846","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.46,0.8,0.65,0.133032198488508,0.65,1.3,277.408295428311
"847","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.47,0.8,0.65,0.133407087936744,0.65,1.3,276.570354882643
"848","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.48,0.8,0.65,0.133674866114056,0.65,1.3,275.974698195761
"849","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.49,0.8,0.65,0.133835533020443,0.65,1.3,275.618446196157
"850","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.5,0.8,0.65,0.133889088655905,0.65,1.3,275.499885179739
"851","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.01,0.8,0.65,0.000135954750972472,0.65,1.3,291260.852147115
"852","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.02,0.8,0.65,0.000269162941319237,0.65,1.3,147106.650942648
"853","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.03,0.8,0.65,0.000399624571040296,0.65,1.3,99075.6781033377
"854","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.04,0.8,0.65,0.000527339640135649,0.65,1.3,75075.9911393788
"855","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.05,0.8,0.65,0.000652308148605295,0.65,1.3,60689.2176801913
"856","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.06,0.8,0.65,0.000774530096449235,0.65,1.3,51109.2477568588
"857","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.07,0.8,0.65,0.000894005483667467,0.65,1.3,44276.3327381248
"858","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.08,0.8,0.65,0.00101073431025999,0.65,1.3,39160.6101030554
"859","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.09,0.8,0.65,0.00112471657622681,0.65,1.3,35189.9450663998
"860","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.1,0.8,0.65,0.00123595228156793,0.65,1.3,32021.0672641572
"861","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.11,0.8,0.65,0.00134444142628333,0.65,1.3,29435.5420074938
"862","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.12,0.8,0.65,0.00145018401037303,0.65,1.3,27287.7559435462
"863","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.13,0.8,0.65,0.00155318003383703,0.65,1.3,25476.9093679041
"864","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.14,0.8,0.65,0.00165342949667532,0.65,1.3,23931.0118651091
"865","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.15,0.8,0.65,0.0017509323988879,0.65,1.3,22597.2797269223
"866","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.16,0.8,0.65,0.00184568874047477,0.65,1.3,21436.1343732343
"867","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.17,0.8,0.65,0.00193769852143594,0.65,1.3,20417.319012615
"868","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.18,0.8,0.65,0.0020269617417714,0.65,1.3,19517.3097851957
"869","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.19,0.8,0.65,0.00211347840148116,0.65,1.3,18717.5444767274
"870","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.2,0.8,0.65,0.0021972485005652,0.65,1.3,18003.1826564681
"871","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.21,0.8,0.65,0.00227827203902355,0.65,1.3,17362.2201014413
"872","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.22,0.8,0.65,0.00235654901685618,0.65,1.3,16784.8447825098
"873","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.23,0.8,0.65,0.00243207943406311,0.65,1.3,16262.960897158
"874","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.24,0.8,0.65,0.00250486329064433,0.65,1.3,15789.8319394577
"875","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.25,0.8,0.65,0.00257490058659985,0.65,1.3,15359.8094804187
"876","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.26,0.8,0.65,0.00264219132192966,0.65,1.3,14968.1245874601
"877","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.27,0.8,0.65,0.00270673549663376,0.65,1.3,14610.7256477595
"878","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.28,0.8,0.65,0.00276853311071216,0.65,1.3,14284.1509993582
"879","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.29,0.8,0.65,0.00282758416416485,0.65,1.3,13985.4279736215
"880","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.3,0.8,0.65,0.00288388865699183,0.65,1.3,13711.9921919001
"881","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.31,0.8,0.65,0.00293744658919311,0.65,1.3,13461.6225492407
"882","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.32,0.8,0.65,0.00298825796076868,0.65,1.3,13232.3884601963
"883","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.33,0.8,0.65,0.00303632277171854,0.65,1.3,13022.606772794
"884","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.34,0.8,0.65,0.0030816410220427,0.65,1.3,12830.806368335
"885","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.35,0.8,0.65,0.00312421271174115,0.65,1.3,12655.6989181798
"886","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.36,0.8,0.65,0.00316403784081389,0.65,1.3,12496.1546099408
"887","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.37,0.8,0.65,0.00320111640926093,0.65,1.3,12351.1819131052
"888","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.38,0.8,0.65,0.00323544841708226,0.65,1.3,12219.9106514357
"889","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.39,0.8,0.65,0.00326703386427789,0.65,1.3,12101.5778010325
"890","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.4,0.8,0.65,0.00329587275084781,0.65,1.3,11995.5155509652
"891","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.41,0.8,0.65,0.00332196507679202,0.65,1.3,11901.1412554559
"892","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.42,0.8,0.65,0.00334531084211052,0.65,1.3,11817.9489792936
"893","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.43,0.8,0.65,0.00336591004680332,0.65,1.3,11745.5023962043
"894","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.44,0.8,0.65,0.00338376269087041,0.65,1.3,11683.4288459319
"895","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.45,0.8,0.65,0.0033988687743118,0.65,1.3,11631.4143935753
"896","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.46,0.8,0.65,0.00341122829712748,0.65,1.3,11589.1997652437
"897","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.47,0.8,0.65,0.00342084125931745,0.65,1.3,11556.5770594745
"898","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.48,0.8,0.65,0.00342770766088172,0.65,1.3,11533.3871552071
"899","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.49,0.8,0.65,0.00343182750182028,0.65,1.3,11519.5177550358
"900","smri_vol_scs_inflatvent_ROC0_2",2.30429700988496,7.84420179299625,"Additive","Additive",0.5,0.8,0.65,0.00343320078213313,0.65,1.3,11514.9020186534
"901","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.01,0.8,0.65,0.000477164069704966,0.65,1.3,82972.5923043734
"902","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.02,0.8,0.65,0.000944688461234074,0.65,1.3,41899.8241568465
"903","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.03,0.8,0.65,0.00140257317458732,0.65,1.3,28214.7207946668
"904","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.04,0.8,0.65,0.00185081820976472,0.65,1.3,21376.6700665538
"905","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.05,0.8,0.65,0.00228942356676625,0.65,1.3,17277.5541374427
"906","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.06,0.8,0.65,0.00271838924559193,0.65,1.3,14548.0044285265
"907","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.07,0.8,0.65,0.00313771524624175,0.65,1.3,12601.1523343212
"908","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.08,0.8,0.65,0.00354740156871571,0.65,1.3,11143.5669126146
"909","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.09,0.8,0.65,0.00394744821301381,0.65,1.3,10012.234124506
"910","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.1,0.8,0.65,0.00433785517913605,0.65,1.3,9109.34854033429
"911","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.11,0.8,0.65,0.00471862246708244,0.65,1.3,8372.67321563856
"912","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.12,0.8,0.65,0.00508975007685297,0.65,1.3,7760.71963870119
"913","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.13,0.8,0.65,0.00545123800844764,0.65,1.3,7244.76771182319
"914","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.14,0.8,0.65,0.00580308626186646,0.65,1.3,6804.30575020624
"915","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.15,0.8,0.65,0.00614529483710941,0.65,1.3,6424.29449095469
"916","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.16,0.8,0.65,0.00647786373417651,0.65,1.3,6093.45710848912
"917","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.17,0.8,0.65,0.00680079295306775,0.65,1.3,5803.17276399748
"918","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.18,0.8,0.65,0.00711408249378313,0.65,1.3,5546.73898196703
"919","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.19,0.8,0.65,0.00741773235632266,0.65,1.3,5318.86697104205
"920","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.2,0.8,0.65,0.00771174254068632,0.65,1.3,5115.32835952944
"921","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.21,0.8,0.65,0.00799611304687413,0.65,1.3,4932.7028749539
"922","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.22,0.8,0.65,0.00827084387488608,0.65,1.3,4768.19485004987
"923","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.23,0.8,0.65,0.00853593502472217,0.65,1.3,4619.497609048
"924","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.24,0.8,0.65,0.00879138649638241,0.65,1.3,4484.69177026442
"925","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.25,0.8,0.65,0.00903719828986678,0.65,1.3,4362.16796955284
"926","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.26,0.8,0.65,0.0092733704051753,0.65,1.3,4250.56743103227
"927","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.27,0.8,0.65,0.00949990284230796,0.65,1.3,4148.7357593109
"928","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.28,0.8,0.65,0.00971679560126476,0.65,1.3,4055.68664924232
"929","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.29,0.8,0.65,0.00992404868204571,0.65,1.3,3970.57312083986
"930","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.3,0.8,0.65,0.0101216620846508,0.65,1.3,3892.66452510791
"931","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.31,0.8,0.65,0.01030963580908,0.65,1.3,3821.32801942552
"932","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.32,0.8,0.65,0.0104879698553334,0.65,1.3,3756.01353668554
"933","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.33,0.8,0.65,0.0106566642234109,0.65,1.3,3696.24150914539
"934","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.34,0.8,0.65,0.0108157189133126,0.65,1.3,3641.59278208828
"935","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.35,0.8,0.65,0.0109651339250384,0.65,1.3,3591.70028179156
"936","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.36,0.8,0.65,0.0111049092585883,0.65,1.3,3546.24209936572
"937","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.37,0.8,0.65,0.0112350449139624,0.65,1.3,3504.93572553264
"938","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.38,0.8,0.65,0.0113555408911606,0.65,1.3,3467.53322756705
"939","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.39,0.8,0.65,0.011466397190183,0.65,1.3,3433.81720285013
"940","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.4,0.8,0.65,0.0115676138110295,0.65,1.3,3403.59737707468
"941","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.41,0.8,0.65,0.0116591907537001,0.65,1.3,3376.70774138863
"942","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.42,0.8,0.65,0.0117411280181949,0.65,1.3,3353.00414350984
"943","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.43,0.8,0.65,0.0118134256045139,0.65,1.3,3332.36226429716
"944","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.44,0.8,0.65,0.0118760835126569,0.65,1.3,3314.67592448944
"945","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.45,0.8,0.65,0.0119291017426241,0.65,1.3,3299.85567699486
"946","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.46,0.8,0.65,0.0119724802944155,0.65,1.3,3287.82764886902
"947","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.47,0.8,0.65,0.012006219168031,0.65,1.3,3278.53260432575
"948","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.48,0.8,0.65,0.0120303183634707,0.65,1.3,3271.92520620197
"949","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.49,0.8,0.65,0.0120447778807344,0.65,1.3,3267.97345845325
"950","smri_vol_scs_ltventricle_ROC0_2",3.13388879272441,4.18708796357834,"Additive","Additive",0.5,0.8,0.65,0.0120495977198224,0.65,1.3,3266.6583167762
"951","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.01,0.8,0.65,0.000865423667647544,0.65,1.3,45739.274120346
"952","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.02,0.8,0.65,0.00171336402887797,0.65,1.3,23093.1972634343
"953","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.03,0.8,0.65,0.00254382108369127,0.65,1.3,15547.7123018864
"954","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.04,0.8,0.65,0.00335679483208744,0.65,1.3,11777.4505700264
"955","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.05,0.8,0.65,0.0041522852740665,0.65,1.3,9517.34086837872
"956","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.06,0.8,0.65,0.00493029240962843,0.65,1.3,8012.36168745073
"957","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.07,0.8,0.65,0.00569081623877324,0.65,1.3,6938.93438878186
"958","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.08,0.8,0.65,0.00643385676150093,0.65,1.3,6135.27150606093
"959","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.09,0.8,0.65,0.0071594139778115,0.65,1.3,5511.49285108021
"960","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.1,0.8,0.65,0.00786748788770495,0.65,1.3,5013.67196156311
"961","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.11,0.8,0.65,0.00855807849118127,0.65,1.3,4607.49358276322
"962","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.12,0.8,0.65,0.00923118578824047,0.65,1.3,4270.08241354042
"963","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.13,0.8,0.65,0.00988680977888255,0.65,1.3,3985.60320564934
"964","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.14,0.8,0.65,0.0105249504631075,0.65,1.3,3742.74654004022
"965","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.15,0.8,0.65,0.0111456078409153,0.65,1.3,3533.2202979738
"966","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.16,0.8,0.65,0.0117487819123061,0.65,1.3,3350.80683587851
"967","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.17,0.8,0.65,0.0123344726772796,0.65,1.3,3190.75292754473
"968","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.18,0.8,0.65,0.0129026801358361,0.65,1.3,3049.36306459072
"969","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.19,0.8,0.65,0.0134534042879755,0.65,1.3,2923.72119418558
"970","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.2,0.8,0.65,0.0139866451336977,0.65,1.3,2811.49594147686
"971","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.21,0.8,0.65,0.0145024026730028,0.65,1.3,2710.80148900113
"972","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.22,0.8,0.65,0.0150006769058908,0.65,1.3,2620.09640456156
"973","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.23,0.8,0.65,0.0154814678323616,0.65,1.3,2538.108868616
